"id","timestamp","warm_up","voc","co2","room"
1,"2018-01-02 02:00:03",0,3.0,426.0,1
2,"2018-01-02 02:10:01",0,9.0,460.0,1
3,"2018-01-02 02:20:02",0,9.0,464.0,1
4,"2018-01-02 02:30:02",0,5.0,434.0,1
5,"2018-01-02 02:40:03",0,13.0,486.0,1
6,"2018-01-02 02:50:01",0,17.0,517.0,1
7,"2018-01-02 03:00:02",0,47.0,715.0,1
8,"2018-01-02 03:10:02",0,36.0,638.0,1
9,"2018-01-02 03:20:02",0,45.0,699.0,1
10,"2018-01-02 03:30:02",0,45.0,699.0,1
11,"2018-01-02 03:40:02",0,25.0,567.0,1
12,"2018-01-02 03:50:02",0,23.0,556.0,1
13,"2018-01-02 04:00:02",0,25.0,567.0,1
14,"2018-01-02 04:10:02",0,19.0,531.0,1
15,"2018-01-02 04:20:03",0,17.0,517.0,1
16,"2018-01-02 04:30:01",0,11.0,477.0,1
17,"2018-01-02 04:40:03",0,11.0,475.0,1
18,"2018-01-02 04:50:02",0,10.0,466.0,1
19,"2018-01-02 05:00:01",0,107.0,1107.0,1
20,"2018-01-02 05:10:03",0,75.0,895.0,1
21,"2018-01-02 05:20:02",0,25.0,570.0,1
22,"2018-01-02 05:30:03",0,21.0,542.0,1
23,"2018-01-02 05:40:02",0,14.0,496.0,1
24,"2018-01-02 05:50:03",0,9.0,460.0,1
25,"2018-01-02 06:00:02",0,1.0,413.0,1
26,"2018-01-02 06:10:02",0,2.0,416.0,1
27,"2018-01-02 06:20:02",0,3.0,423.0,1
28,"2018-01-02 06:30:03",0,1.0,408.0,1
29,"2018-01-02 06:40:03",0,7.0,451.0,1
30,"2018-01-02 06:50:02",0,8.0,457.0,1
31,"2018-01-02 07:00:02",0,8.0,457.0,1
32,"2018-01-02 07:10:02",0,3.0,424.0,1
33,"2018-01-02 07:20:02",0,12.0,482.0,1
34,"2018-01-02 07:30:03",0,12.0,485.0,1
35,"2018-01-02 07:40:02",0,13.0,487.0,1
36,"2018-01-02 07:50:03",0,12.0,480.0,1
37,"2018-01-02 08:00:02",0,5.0,439.0,1
38,"2018-01-02 08:10:02",0,7.0,448.0,1
39,"2018-01-02 08:20:02",0,12.0,480.0,1
40,"2018-01-02 08:30:02",0,14.0,496.0,1
41,"2018-01-02 08:40:02",0,7.0,452.0,1
42,"2018-01-02 08:50:02",0,9.0,460.0,1
43,"2018-01-02 09:00:03",0,17.0,517.0,1
44,"2018-01-02 09:10:02",0,9.0,463.0,1
45,"2018-01-02 09:20:03",0,17.0,517.0,1
46,"2018-01-02 09:30:03",0,15.0,503.0,1
47,"2018-01-02 09:40:03",0,6.0,442.0,1
48,"2018-01-02 09:50:01",0,19.0,530.0,1
49,"2018-01-02 10:00:02",0,21.0,540.0,1
50,"2018-01-02 10:10:01",0,14.0,496.0,1
51,"2018-01-02 10:20:02",0,21.0,540.0,1
52,"2018-01-02 10:30:01",0,23.0,556.0,1
53,"2018-01-02 10:40:02",0,33.0,620.0,1
54,"2018-01-02 10:50:02",0,51.0,735.0,1
55,"2018-01-02 11:00:02",0,17.0,515.0,1
56,"2018-01-02 11:10:02",0,25.0,566.0,1
57,"2018-01-02 11:20:02",0,18.0,520.0,1
58,"2018-01-02 11:30:02",0,18.0,523.0,1
59,"2018-01-02 11:40:02",0,45.0,700.0,1
60,"2018-01-02 11:50:01",0,5.0,438.0,1
61,"2018-01-02 12:00:03",0,2.0,418.0,1
62,"2018-01-02 12:10:02",0,14.0,493.0,1
63,"2018-01-02 12:20:02",0,12.0,481.0,1
64,"2018-01-02 12:30:02",0,457.0,3403.0,1
65,"2018-01-02 12:40:03",0,399.0,3023.0,1
66,"2018-01-02 12:50:02",0,212.0,1798.0,1
67,"2018-01-02 13:00:02",0,144.0,1349.0,1
68,"2018-01-02 13:10:01",0,158.0,1441.0,1
69,"2018-01-02 13:20:02",0,101.0,1065.0,1
70,"2018-01-02 13:30:03",0,99.0,1050.0,1
71,"2018-01-02 13:40:02",0,63.0,817.0,1
72,"2018-01-02 13:50:03",0,53.0,748.0,1
73,"2018-01-02 14:00:01",0,41.0,675.0,1
74,"2018-01-02 14:10:03",0,42.0,682.0,1
75,"2018-01-02 14:20:01",0,50.0,730.0,1
76,"2018-01-02 14:30:02",0,45.0,700.0,1
77,"2018-01-02 14:40:02",0,50.0,730.0,1
78,"2018-01-02 14:50:02",0,44.0,694.0,1
79,"2018-01-02 15:00:02",0,29.0,591.0,1
80,"2018-01-02 15:10:03",0,44.0,694.0,1
81,"2018-01-02 15:20:02",0,39.0,657.0,1
82,"2018-01-02 15:30:03",0,32.0,611.0,1
83,"2018-01-02 15:40:02",0,25.0,570.0,1
84,"2018-01-02 15:50:04",0,18.0,524.0,1
85,"2018-01-02 16:00:02",0,23.0,556.0,1
86,"2018-01-02 16:10:03",0,13.0,486.0,1
87,"2018-01-02 16:20:01",0,16.0,508.0,1
88,"2018-01-02 16:30:02",0,8.0,459.0,1
89,"2018-01-02 16:40:02",0,2.0,418.0,1
90,"2018-01-02 16:50:02",0,1.0,407.0,1
91,"2018-01-02 17:00:01",0,7.0,448.0,1
92,"2018-01-02 17:10:03",0,9.0,460.0,1
93,"2018-01-02 17:20:02",0,11.0,475.0,1
94,"2018-01-02 17:30:01",0,12.0,483.0,1
95,"2018-01-02 17:40:02",0,15.0,501.0,1
96,"2018-01-02 17:50:01",0,19.0,527.0,1
97,"2018-01-02 18:00:02",0,27.0,581.0,1
98,"2018-01-02 18:10:02",0,27.0,581.0,1
99,"2018-01-02 18:20:02",0,33.0,617.0,1
100,"2018-01-02 18:30:02",0,30.0,600.0,1
107,"2018-01-02 19:40:02",0,13.0,486.0,1
108,"2018-01-02 19:50:03",0,11.0,478.0,1
109,"2018-01-02 20:00:02",0,21.0,543.0,1
110,"2018-01-02 20:10:02",0,12.0,485.0,1
111,"2018-01-02 20:20:02",0,7.0,452.0,1
112,"2018-01-02 20:30:02",0,15.0,503.0,1
113,"2018-01-02 20:40:01",0,16.0,508.0,1
114,"2018-01-02 20:50:03",0,10.0,472.0,1
115,"2018-01-02 21:00:03",0,7.0,446.0,1
116,"2018-01-02 21:10:02",0,9.0,462.0,1
117,"2018-01-02 21:20:02",0,6.0,442.0,1
118,"2018-01-02 21:30:03",0,13.0,487.0,1
119,"2018-01-02 21:40:02",0,7.0,452.0,1
120,"2018-01-02 21:50:02",0,8.0,457.0,1
121,"2018-01-02 22:00:02",0,11.0,478.0,1
122,"2018-01-02 22:10:02",0,11.0,473.0,1
123,"2018-01-02 22:20:02",0,8.0,455.0,1
124,"2018-01-02 22:30:02",0,7.0,448.0,1
125,"2018-01-02 22:40:02",0,7.0,451.0,1
126,"2018-01-02 22:50:02",0,10.0,472.0,1
127,"2018-01-02 23:00:03",0,8.0,456.0,1
128,"2018-01-02 23:10:03",0,6.0,444.0,1
129,"2018-01-02 23:20:02",0,5.0,433.0,1
130,"2018-01-02 23:30:02",0,11.0,476.0,1
131,"2018-01-02 23:40:01",0,6.0,445.0,1
132,"2018-01-02 23:50:03",0,8.0,455.0,1
133,"2018-01-03 00:00:02",0,15.0,502.0,1
134,"2018-01-03 00:10:02",0,30.0,599.0,1
135,"2018-01-03 00:20:02",0,45.0,699.0,1
136,"2018-01-03 00:30:05",0,64.0,821.0,1
137,"2018-01-03 00:40:02",0,68.0,851.0,1
138,"2018-01-03 00:50:01",0,76.0,905.0,1
139,"2018-01-03 01:00:03",0,84.0,954.0,1
140,"2018-01-03 01:10:01",0,85.0,964.0,1
141,"2018-01-03 01:20:02",0,137.0,1302.0,1
142,"2018-01-03 01:30:03",0,174.0,1544.0,1
143,"2018-01-03 01:40:03",0,256.0,2084.0,1
144,"2018-01-03 01:50:02",0,136.0,1299.0,1
145,"2018-01-03 02:00:02",0,105.0,1090.0,1
146,"2018-01-03 02:10:03",0,91.0,1001.0,1
147,"2018-01-03 02:20:02",0,98.0,1047.0,1
148,"2018-01-03 02:30:03",0,87.0,977.0,1
149,"2018-01-03 02:40:02",0,89.0,990.0,1
150,"2018-01-03 02:50:03",0,76.0,900.0,1
151,"2018-01-03 03:00:01",0,85.0,964.0,1
152,"2018-01-03 03:10:02",0,149.0,1380.0,1
153,"2018-01-03 03:20:02",0,181.0,1590.0,1
154,"2018-01-03 03:30:02",0,114.0,1153.0,1
155,"2018-01-03 03:40:01",0,184.0,1608.0,1
156,"2018-01-03 03:50:02",0,117.0,1168.0,1
157,"2018-01-03 04:00:03",0,92.0,1004.0,1
158,"2018-01-03 04:10:02",0,69.0,853.0,1
159,"2018-01-03 04:20:03",0,99.0,1050.0,1
160,"2018-01-03 04:30:03",0,82.0,942.0,1
161,"2018-01-03 04:40:02",0,123.0,1212.0,1
162,"2018-01-03 04:50:02",0,71.0,868.0,1
163,"2018-01-03 05:00:02",0,47.0,710.0,1
164,"2018-01-03 05:10:01",0,41.0,675.0,1
165,"2018-01-03 05:20:03",0,26.0,577.0,1
166,"2018-01-03 05:30:02",0,18.0,523.0,1
167,"2018-01-03 05:40:02",0,14.0,496.0,1
168,"2018-01-03 05:50:03",0,11.0,477.0,1
169,"2018-01-03 06:00:02",0,3.0,424.0,1
170,"2018-01-03 06:10:02",0,6.0,443.0,1
171,"2018-01-03 06:20:02",0,5.0,434.0,1
172,"2018-01-03 06:30:02",0,5.0,433.0,1
173,"2018-01-03 06:40:02",0,7.0,450.0,1
174,"2018-01-03 06:50:02",0,3.0,424.0,1
175,"2018-01-03 07:00:02",0,1.0,413.0,1
176,"2018-01-03 07:10:02",0,4.0,427.0,1
177,"2018-01-03 07:20:02",0,1.0,410.0,1
178,"2018-01-03 07:30:02",0,5.0,433.0,1
179,"2018-01-03 07:40:02",0,11.0,473.0,1
180,"2018-01-03 07:50:03",0,5.0,434.0,1
181,"2018-01-03 08:00:02",0,11.0,473.0,1
182,"2018-01-03 08:10:02",0,6.0,443.0,1
183,"2018-01-03 08:20:02",0,14.0,496.0,1
184,"2018-01-03 08:30:02",0,8.0,454.0,1
185,"2018-01-03 08:40:02",0,12.0,485.0,1
186,"2018-01-03 08:50:02",0,9.0,464.0,1
187,"2018-01-03 09:00:02",0,18.0,524.0,1
188,"2018-01-03 09:10:03",0,6.0,445.0,1
189,"2018-01-03 09:20:03",0,11.0,478.0,1
190,"2018-01-03 09:30:02",0,14.0,496.0,1
191,"2018-01-03 09:40:02",0,12.0,483.0,1
192,"2018-01-03 09:50:02",0,15.0,500.0,1
193,"2018-01-03 10:00:02",0,19.0,531.0,1
194,"2018-01-03 10:10:01",0,8.0,456.0,1
195,"2018-01-03 10:20:02",0,15.0,500.0,1
196,"2018-01-03 10:30:02",0,15.0,500.0,1
197,"2018-01-03 10:40:02",0,5.0,435.0,1
198,"2018-01-03 10:50:02",0,10.0,466.0,1
199,"2018-01-03 11:00:02",0,9.0,462.0,1
200,"2018-01-03 11:10:01",0,7.0,446.0,1
201,"2018-01-03 11:20:02",0,19.0,529.0,1
202,"2018-01-03 11:30:03",0,7.0,451.0,1
203,"2018-01-03 11:40:01",0,7.0,446.0,1
204,"2018-01-03 11:50:02",0,13.0,491.0,1
205,"2018-01-03 12:00:03",0,5.0,435.0,1
206,"2018-01-03 12:10:01",0,11.0,478.0,1
207,"2018-01-03 12:20:02",0,4.0,432.0,1
208,"2018-01-03 12:30:02",0,29.0,591.0,1
209,"2018-01-03 12:40:02",0,427.0,3203.0,1
210,"2018-01-03 12:50:02",0,173.0,1536.0,1
211,"2018-01-03 13:00:02",0,78.0,918.0,1
212,"2018-01-03 13:10:02",0,55.0,766.0,1
213,"2018-01-03 13:20:02",0,38.0,651.0,1
214,"2018-01-03 13:30:02",0,24.0,564.0,1
215,"2018-01-03 13:40:02",0,15.0,505.0,1
216,"2018-01-03 13:50:02",0,10.0,471.0,1
217,"2018-01-03 14:00:01",0,9.0,465.0,1
218,"2018-01-03 14:10:02",0,4.0,428.0,1
219,"2018-01-03 14:20:01",0,0.0,406.0,1
220,"2018-01-03 14:30:02",0,2.0,416.0,1
221,"2018-01-03 14:40:01",0,0.0,400.0,1
222,"2018-01-03 14:50:03",0,3.0,422.0,1
223,"2018-01-03 15:00:03",0,3.0,423.0,1
224,"2018-01-03 15:10:02",0,2.0,417.0,1
225,"2018-01-03 15:20:02",0,0.0,406.0,1
226,"2018-01-03 15:30:02",0,0.0,402.0,1
227,"2018-01-03 15:40:02",0,0.0,400.0,1
228,"2018-01-03 15:50:03",0,4.0,432.0,1
229,"2018-01-03 16:00:03",0,2.0,419.0,1
230,"2018-01-03 16:10:03",0,5.0,438.0,1
231,"2018-01-03 16:20:02",0,5.0,435.0,1
232,"2018-01-03 16:30:02",0,3.0,424.0,1
233,"2018-01-03 16:40:01",0,5.0,438.0,1
234,"2018-01-03 16:50:02",0,2.0,419.0,1
235,"2018-01-03 17:00:04",0,5.0,434.0,1
236,"2018-01-03 17:10:02",0,5.0,433.0,1
237,"2018-01-03 17:20:03",0,3.0,424.0,1
238,"2018-01-03 17:30:02",0,2.0,418.0,1
239,"2018-01-03 17:40:02",0,1.0,407.0,1
240,"2018-01-03 17:50:01",0,0.0,400.0,1
241,"2018-01-03 18:00:02",0,1.0,408.0,1
242,"2018-01-03 18:10:03",0,2.0,414.0,1
243,"2018-01-03 18:20:02",0,1.0,411.0,1
244,"2018-01-03 18:30:03",0,3.0,423.0,1
245,"2018-01-03 18:40:02",0,3.0,421.0,1
246,"2018-01-03 18:50:02",0,2.0,417.0,1
247,"2018-01-03 19:00:02",0,2.0,416.0,1
248,"2018-01-03 19:10:02",0,3.0,421.0,1
249,"2018-01-03 19:20:02",0,3.0,422.0,1
250,"2018-01-03 19:30:02",0,6.0,444.0,1
251,"2018-01-03 19:40:02",0,5.0,437.0,1
252,"2018-01-03 19:50:03",0,3.0,422.0,1
253,"2018-01-03 20:00:02",0,2.0,417.0,1
254,"2018-01-03 20:10:02",0,2.0,418.0,1
255,"2018-01-03 20:20:02",0,2.0,414.0,1
256,"2018-01-03 20:30:02",0,2.0,415.0,1
257,"2018-01-03 20:40:02",0,2.0,416.0,1
258,"2018-01-03 20:50:02",0,3.0,421.0,1
259,"2018-01-03 21:00:02",0,3.0,422.0,1
260,"2018-01-03 21:10:03",0,3.0,422.0,1
261,"2018-01-03 21:20:02",0,1.0,411.0,1
262,"2018-01-03 21:30:03",0,3.0,425.0,1
263,"2018-01-03 21:40:01",0,5.0,433.0,1
264,"2018-01-03 21:50:02",0,4.0,427.0,1
265,"2018-01-03 22:00:01",0,2.0,418.0,1
266,"2018-01-03 22:10:03",0,3.0,421.0,1
267,"2018-01-03 22:20:03",0,0.0,404.0,1
268,"2018-01-03 22:30:02",0,2.0,418.0,1
269,"2018-01-03 22:40:03",0,2.0,415.0,1
270,"2018-01-03 22:50:02",0,2.0,414.0,1
271,"2018-01-03 23:00:03",0,3.0,424.0,1
272,"2018-01-03 23:10:02",0,3.0,424.0,1
273,"2018-01-03 23:20:02",0,5.0,436.0,1
274,"2018-01-03 23:30:03",0,5.0,435.0,1
275,"2018-01-03 23:40:02",0,5.0,434.0,1
276,"2018-01-03 23:50:02",0,6.0,444.0,1
277,"2018-01-04 00:00:05",0,7.0,450.0,1
278,"2018-01-04 00:10:02",0,8.0,455.0,1
279,"2018-01-04 00:20:02",0,25.0,570.0,1
280,"2018-01-04 00:30:03",0,32.0,615.0,1
281,"2018-01-04 00:40:02",0,28.0,587.0,1
282,"2018-01-04 00:50:02",0,27.0,582.0,1
283,"2018-01-04 01:00:03",0,33.0,618.0,1
284,"2018-01-04 01:10:03",0,53.0,748.0,1
285,"2018-01-04 01:20:03",0,51.0,736.0,1
286,"2018-01-04 01:30:02",0,50.0,729.0,1
287,"2018-01-04 01:40:03",0,56.0,772.0,1
288,"2018-01-04 01:50:01",0,48.0,719.0,1
289,"2018-01-04 02:00:02",0,47.0,711.0,1
290,"2018-01-04 02:10:02",0,41.0,674.0,1
291,"2018-01-04 02:20:02",0,56.0,768.0,1
292,"2018-01-04 02:30:03",0,61.0,804.0,1
293,"2018-01-04 02:40:03",0,56.0,770.0,1
294,"2018-01-04 02:50:02",0,57.0,778.0,1
295,"2018-01-04 03:00:01",0,48.0,717.0,1
296,"2018-01-04 03:10:03",0,36.0,642.0,1
297,"2018-01-04 03:20:02",0,28.0,585.0,1
298,"2018-01-04 03:30:02",0,27.0,581.0,1
299,"2018-01-04 03:40:02",0,39.0,659.0,1
300,"2018-01-04 03:50:01",0,42.0,679.0,1
301,"2018-01-04 04:00:02",0,35.0,631.0,1
302,"2018-01-04 04:10:02",0,26.0,573.0,1
303,"2018-01-04 04:20:02",0,25.0,566.0,1
304,"2018-01-04 04:30:02",0,20.0,534.0,1
305,"2018-01-04 04:40:02",0,15.0,502.0,1
306,"2018-01-04 04:50:01",0,14.0,498.0,1
307,"2018-01-04 05:00:02",0,14.0,496.0,1
308,"2018-01-04 05:10:02",0,15.0,502.0,1
309,"2018-01-04 05:20:02",0,48.0,721.0,1
310,"2018-01-04 05:30:02",0,31.0,605.0,1
311,"2018-01-04 05:40:02",0,26.0,577.0,1
312,"2018-01-04 05:50:02",0,30.0,599.0,1
313,"2018-01-04 06:00:03",0,29.0,594.0,1
314,"2018-01-04 06:10:02",0,25.0,567.0,1
315,"2018-01-04 06:20:01",0,23.0,551.0,1
316,"2018-01-04 06:30:02",0,23.0,551.0,1
317,"2018-01-04 06:40:03",0,23.0,552.0,1
318,"2018-01-04 06:50:02",0,22.0,546.0,1
319,"2018-01-04 07:00:02",0,23.0,554.0,1
320,"2018-01-04 07:10:01",0,24.0,560.0,1
321,"2018-01-04 07:20:02",0,22.0,548.0,1
322,"2018-01-04 07:30:01",0,17.0,515.0,1
323,"2018-01-04 07:40:02",0,17.0,515.0,1
324,"2018-01-04 07:50:03",0,15.0,502.0,1
325,"2018-01-04 08:00:02",0,13.0,491.0,1
326,"2018-01-04 08:10:02",0,16.0,506.0,1
327,"2018-01-04 08:20:02",0,13.0,491.0,1
328,"2018-01-04 08:30:02",0,16.0,506.0,1
329,"2018-01-04 08:40:02",0,19.0,526.0,1
330,"2018-01-04 08:50:02",0,21.0,541.0,1
331,"2018-01-04 09:00:02",0,21.0,541.0,1
332,"2018-01-04 09:10:02",0,21.0,541.0,1
333,"2018-01-04 09:20:02",0,20.0,535.0,1
334,"2018-01-04 09:30:01",0,20.0,532.0,1
335,"2018-01-04 09:40:02",0,20.0,534.0,1
336,"2018-01-04 09:50:02",0,22.0,545.0,1
337,"2018-01-04 10:00:02",0,19.0,531.0,1
338,"2018-01-04 10:10:01",0,20.0,537.0,1
339,"2018-01-04 10:20:02",0,19.0,531.0,1
340,"2018-01-04 10:30:03",0,20.0,534.0,1
341,"2018-01-04 10:40:01",0,19.0,527.0,1
342,"2018-01-04 10:50:03",0,18.0,524.0,1
343,"2018-01-04 11:00:01",0,16.0,507.0,1
344,"2018-01-04 11:10:02",0,17.0,515.0,1
345,"2018-01-04 11:20:01",0,15.0,505.0,1
346,"2018-01-04 11:30:02",0,16.0,506.0,1
347,"2018-01-04 11:40:02",0,16.0,506.0,1
348,"2018-01-04 11:50:02",0,14.0,496.0,1
349,"2018-01-04 12:00:03",0,14.0,493.0,1
350,"2018-01-04 12:10:02",0,11.0,478.0,1
351,"2018-01-04 12:20:02",0,16.0,506.0,1
352,"2018-01-04 12:30:02",0,15.0,505.0,1
353,"2018-01-04 12:40:02",0,15.0,505.0,1
354,"2018-01-04 12:50:03",0,15.0,502.0,1
355,"2018-01-04 13:00:01",0,104.0,1083.0,1
356,"2018-01-04 13:10:02",0,71.0,871.0,1
357,"2018-01-04 13:20:02",0,65.0,830.0,1
358,"2018-01-04 13:30:02",0,52.0,744.0,1
359,"2018-01-04 13:40:03",0,42.0,680.0,1
360,"2018-01-04 13:50:02",0,36.0,637.0,1
361,"2018-01-04 14:00:02",0,31.0,607.0,1
362,"2018-01-04 14:10:02",0,28.0,589.0,1
363,"2018-01-04 14:20:01",0,23.0,557.0,1
364,"2018-01-04 14:30:02",0,22.0,546.0,1
365,"2018-01-04 14:40:02",0,21.0,541.0,1
366,"2018-01-04 14:50:01",0,19.0,529.0,1
367,"2018-01-04 15:00:03",0,15.0,501.0,1
368,"2018-01-04 15:10:01",0,14.0,492.0,1
369,"2018-01-04 15:20:02",0,13.0,491.0,1
370,"2018-01-04 15:30:02",0,11.0,478.0,1
371,"2018-01-04 15:40:03",0,11.0,477.0,1
372,"2018-01-04 15:50:02",0,10.0,470.0,1
373,"2018-01-04 16:00:02",0,13.0,490.0,1
374,"2018-01-04 16:10:02",0,14.0,495.0,1
375,"2018-01-04 16:20:02",0,15.0,503.0,1
376,"2018-01-04 16:30:02",0,15.0,500.0,1
377,"2018-01-04 16:40:03",0,15.0,505.0,1
378,"2018-01-04 16:50:02",0,19.0,531.0,1
379,"2018-01-04 17:00:01",0,17.0,518.0,1
380,"2018-01-04 17:10:02",0,16.0,508.0,1
381,"2018-01-04 17:20:02",0,15.0,503.0,1
382,"2018-01-04 17:30:02",0,11.0,477.0,1
383,"2018-01-04 17:40:02",0,12.0,480.0,1
384,"2018-01-04 17:50:02",0,10.0,471.0,1
385,"2018-01-04 18:00:02",0,10.0,466.0,1
386,"2018-01-04 18:10:01",0,9.0,464.0,1
387,"2018-01-04 18:20:02",0,9.0,464.0,1
388,"2018-01-04 18:30:02",0,9.0,460.0,1
389,"2018-01-04 18:40:02",0,9.0,460.0,1
390,"2018-01-04 18:50:02",0,8.0,455.0,1
391,"2018-01-04 19:00:02",0,7.0,446.0,1
392,"2018-01-04 19:10:02",0,7.0,452.0,1
393,"2018-01-04 19:20:02",0,4.0,432.0,1
394,"2018-01-04 19:30:03",0,7.0,446.0,1
395,"2018-01-04 19:40:02",0,7.0,446.0,1
396,"2018-01-04 19:50:02",0,6.0,445.0,1
397,"2018-01-04 20:00:02",0,7.0,447.0,1
398,"2018-01-04 20:10:02",0,7.0,451.0,1
399,"2018-01-04 20:20:02",0,8.0,456.0,1
400,"2018-01-04 20:30:02",0,8.0,456.0,1
401,"2018-01-04 20:40:02",0,7.0,451.0,1
402,"2018-01-04 20:50:03",0,8.0,456.0,1
403,"2018-01-04 21:00:02",0,8.0,455.0,1
404,"2018-01-04 21:10:02",0,7.0,451.0,1
405,"2018-01-04 21:20:02",0,5.0,437.0,1
406,"2018-01-04 21:30:03",0,5.0,436.0,1
407,"2018-01-04 21:40:01",0,6.0,443.0,1
408,"2018-01-04 21:50:02",0,14.0,493.0,1
409,"2018-01-04 22:00:02",0,29.0,596.0,1
410,"2018-01-04 22:10:02",0,17.0,515.0,1
411,"2018-01-04 22:20:02",0,17.0,515.0,1
412,"2018-01-04 22:30:02",0,13.0,488.0,1
413,"2018-01-04 22:40:03",0,13.0,487.0,1
414,"2018-01-04 22:50:02",0,12.0,485.0,1
415,"2018-01-04 23:00:03",0,12.0,482.0,1
416,"2018-01-04 23:10:01",0,12.0,482.0,1
417,"2018-01-04 23:20:02",0,14.0,496.0,1
418,"2018-01-04 23:30:02",0,51.0,739.0,1
419,"2018-01-04 23:40:01",0,50.0,730.0,1
420,"2018-01-04 23:50:02",0,47.0,714.0,1
421,"2018-01-05 00:00:02",0,54.0,755.0,1
422,"2018-01-05 00:10:02",0,51.0,736.0,1
423,"2018-01-05 00:20:02",0,57.0,777.0,1
424,"2018-01-05 00:30:03",0,56.0,769.0,1
425,"2018-01-05 00:40:02",0,53.0,751.0,1
426,"2018-01-05 00:50:03",0,47.0,710.0,1
427,"2018-01-05 01:00:02",0,50.0,730.0,1
428,"2018-01-05 01:10:02",0,48.0,719.0,1
429,"2018-01-05 01:20:01",0,47.0,710.0,1
430,"2018-01-05 01:30:02",0,45.0,700.0,1
431,"2018-01-05 01:40:01",0,43.0,686.0,1
432,"2018-01-05 01:50:02",0,41.0,673.0,1
433,"2018-01-05 02:00:03",0,45.0,700.0,1
434,"2018-01-05 02:10:01",0,49.0,727.0,1
435,"2018-01-05 02:20:02",0,49.0,727.0,1
436,"2018-01-05 02:30:01",0,47.0,711.0,1
437,"2018-01-05 02:40:02",0,45.0,700.0,1
438,"2018-01-05 02:50:01",0,50.0,733.0,1
439,"2018-01-05 03:00:02",0,59.0,791.0,1
440,"2018-01-05 03:10:01",0,67.0,845.0,1
441,"2018-01-05 03:20:02",0,66.0,836.0,1
442,"2018-01-05 03:30:03",0,65.0,829.0,1
443,"2018-01-05 03:40:02",0,61.0,801.0,1
444,"2018-01-05 03:50:02",0,56.0,768.0,1
445,"2018-01-05 04:00:02",0,49.0,727.0,1
446,"2018-01-05 04:10:02",0,34.0,625.0,1
447,"2018-01-05 04:20:03",0,30.0,598.0,1
448,"2018-01-05 04:30:02",0,28.0,588.0,1
449,"2018-01-05 04:40:01",0,29.0,591.0,1
450,"2018-01-05 04:50:02",0,29.0,591.0,1
451,"2018-01-05 05:00:02",0,28.0,588.0,1
452,"2018-01-05 05:10:02",0,35.0,630.0,1
453,"2018-01-05 05:20:02",0,39.0,659.0,1
454,"2018-01-05 05:30:02",0,42.0,678.0,1
455,"2018-01-05 05:40:02",0,47.0,709.0,1
456,"2018-01-05 05:50:02",0,43.0,686.0,1
457,"2018-01-05 06:00:02",0,45.0,699.0,1
458,"2018-01-05 06:10:02",0,35.0,633.0,1
459,"2018-01-05 06:20:03",0,29.0,594.0,1
460,"2018-01-05 06:30:03",0,25.0,565.0,1
461,"2018-01-05 06:40:02",0,21.0,539.0,1
462,"2018-01-05 06:50:02",0,21.0,539.0,1
463,"2018-01-05 07:00:02",0,19.0,530.0,1
464,"2018-01-05 07:10:02",0,19.0,530.0,1
465,"2018-01-05 07:20:03",0,19.0,525.0,1
466,"2018-01-05 07:30:01",0,22.0,548.0,1
467,"2018-01-05 07:40:03",0,18.0,524.0,1
468,"2018-01-05 07:50:01",0,17.0,518.0,1
469,"2018-01-05 08:00:02",0,16.0,508.0,1
470,"2018-01-05 08:10:02",0,14.0,497.0,1
471,"2018-01-05 08:20:02",0,16.0,506.0,1
472,"2018-01-05 08:30:02",0,14.0,498.0,1
473,"2018-01-05 08:40:02",0,15.0,500.0,1
474,"2018-01-05 08:50:02",0,14.0,492.0,1
475,"2018-01-05 09:00:02",0,14.0,493.0,1
476,"2018-01-05 09:10:02",0,11.0,478.0,1
477,"2018-01-05 09:20:01",0,11.0,475.0,1
478,"2018-01-05 09:30:02",0,12.0,481.0,1
479,"2018-01-05 09:40:01",0,13.0,486.0,1
480,"2018-01-05 09:50:02",0,11.0,478.0,1
481,"2018-01-05 10:00:02",0,11.0,475.0,1
482,"2018-01-05 10:10:02",0,13.0,488.0,1
483,"2018-01-05 10:20:02",0,12.0,480.0,1
484,"2018-01-05 10:30:01",0,10.0,472.0,1
485,"2018-01-05 10:40:02",0,10.0,470.0,1
486,"2018-01-05 10:50:01",0,10.0,470.0,1
487,"2018-01-05 11:00:02",0,10.0,472.0,1
488,"2018-01-05 11:10:03",0,10.0,471.0,1
489,"2018-01-05 11:20:02",0,9.0,462.0,1
490,"2018-01-05 11:30:03",0,9.0,462.0,1
491,"2018-01-05 11:40:01",0,9.0,461.0,1
492,"2018-01-05 11:50:03",0,9.0,461.0,1
493,"2018-01-05 12:00:01",0,10.0,470.0,1
494,"2018-01-05 12:10:02",0,8.0,455.0,1
495,"2018-01-05 12:20:01",0,15.0,505.0,1
496,"2018-01-05 12:30:02",0,11.0,478.0,1
497,"2018-01-05 12:40:01",0,10.0,472.0,1
498,"2018-01-05 12:50:02",0,12.0,482.0,1
499,"2018-01-05 13:00:03",0,93.0,1012.0,1
500,"2018-01-05 13:10:02",0,74.0,887.0,1
501,"2018-01-05 13:20:02",0,59.0,793.0,1
502,"2018-01-05 13:30:01",0,48.0,716.0,1
503,"2018-01-05 13:40:02",0,38.0,655.0,1
504,"2018-01-05 13:50:02",0,32.0,611.0,1
